nake_name,version,no_valid_file,model_i0_index,model_i1_index,model_i2_index,model_i3_index,model_i4_index,model_i5_index,model_i6_index,model_i7_index,model_i8_index,model_i9_index,model_i10_index,model_i11_index,model_i12_index,Seq_Length,length
AnnualReport-10K/Filing Date - 2013-Jun-18 - BYIN.PK - Baying Ecological Holding... - 10-K - — - 13917897.pdf,0.1.1,false,0.0018723305547609925,0.020505258813500404,0.0076702111400663853,0.021591143682599068,0.16514860093593597,0.0085283322259783745,0.03324073925614357,0.0032206743489950895,0.074436061084270477,0.14761212468147278,0.0072449278086423874,0.042498759925365448,0.00011492644262034446,60,9417
AnnualReport-10K/Filing Date - 2018-Jul-23 - CALM.OQ - Cal-Maine Foods Inc - 10-K - — - 18963600.pdf,0.1.1,false,0.0056325574405491352,0.01383038517087698,0.0046989717520773411,0.017533663660287857,0.027466621249914169,0.010110409930348396,0.056043263524770737,0.0060016466304659843,0.04078950360417366,0.19056086242198944,0.010718517936766148,0.0442480742931366,0.00022038741735741496,60,26057
AnnualReport-10K/Filing Date - 2022-Jan-10 - LMNR.OQ - Limoneira Co - 10-K - Limoneira CO 10-K - 22521391.pdf,0.1.1,false,0.037386368960142136,0.0089527163654565811,0.0086946561932563782,0.065283596515655518,0.0085025550797581673,0.008742181584239006,0.039802286773920059,0.00580371730029583,0.042668856680393219,0.20574672520160675,0.011972521431744099,0.051389865577220917,0.00020863011013716459,60,38345
AnnualReport-10K/Filing Date - 2010-May-05 - IDCX.PK^D14 - North China Horticulture ... - 10-K - — - 10800836.pdf,0.1.1,false,0.0027619951870292425,0.00052824430167675018,0.0019112953450530767,0.0019232183694839478,0.010262619704008102,0.01141707506030798,0.019832313060760498,0.0047821393236517906,0.091509923338890076,0.12336663156747818,0.02115694060921669,0.015042081475257874,0.00015588647511322051,60,13002
AnnualReport-10K/Filing Date - 2009-Apr-15 - MSAH.PK - Man Shing Agricultural Ho... - 10-K - — - 09752109.pdf,0.1.1,false,0.029027843847870827,0.0018592603737488389,0.0025775146204978228,0.0031918680761009455,0.00798794161528349,0.011044035665690899,0.030712112784385681,0.0052232695743441582,0.081536084413528442,0.15332059562206268,0.021566992625594139,0.045304011553525925,0.00030647520907223225,60,15306
AnnualReport-10K/Filing Date - 2010-Mar-30 - HERB.PK - Yasheng Group - 10-K - — - 10713769.pdf,0.1.1,false,0.02949310839176178,0.031289525330066681,0.013436577282845974,0.081574499607086182,0.01959596760571003,0.031243087723851204,0.0659547969698906,0.013775181956589222,0.051384486258029938,0.11172851175069809,0.060868330299854279,0.096005484461784363,0.0014305392978712916,60,22474
"AnnualReport-10K/Filing Date - 2022-Mar-17 - SDOT.OQ - Sadot Group Inc - 10-K - Muscle Maker, Inc. 10-K - 22746869.pdf",0.1.1,false,0.016986263915896416,0.0042561707086861134,0.0034248307347297668,0.0057207150384783745,0.0047760293819010258,0.02978377602994442,0.07321484386920929,0.0088789137080311775,0.040026895701885223,0.17411388456821442,0.021807251498103142,0.034595165401697159,0.00045268566464073956,60,53962
AnnualReport-10K/Filing Date - 2012-Nov-06 - STNT.PK - Stevia Nutra Corp - 10-K - — - 121183687.pdf,0.1.1,false,0.010282991454005241,0.0066517740488052368,0.00520290108397603,0.02202315628528595,0.01428427267819643,0.012622038833796978,0.061135042458772659,0.0073923757299780846,0.0593305304646492,0.10753028094768524,0.0129198944196105,0.040548369288444519,0.00062906701350584626,60,16843
AnnualReport-10K/Filing Date - 2013-Apr-01 - PABL.PK^J17 - Parabel Inc - 10-K - — - 13731714.pdf,0.1.1,false,0.0055854972451925278,0.00198543444275856,0.0059094415046274662,0.011909755878150463,0.0094331437721848488,0.012459681369364262,0.034126803278923035,0.00521893659606576,0.049499154090881348,0.16047339141368866,0.013383356854319572,0.026626389473676682,0.00052189728012308478,60,24011
"AnnualReport-10K/Filing Date - 2021-Feb-25 - ANDE.OQ - Andersons Inc - 10-K - Andersons, Inc. 10-K - 21679878.pdf",0.1.1,false,0.0051249642856419086,0.012938675470650196,0.0080513386055827141,0.014752503484487534,0.06616578996181488,0.015268954448401928,0.062606781721115112,0.0030194858554750681,0.068466968834400177,0.18866047263145447,0.0077443826012313366,0.048705153167247772,0.00021369314345065504,60,29644
AnnualReport-10K/Filing Date - 2004-Mar-17 - NNUTU.PK - Hawaiian Macadamia Nut Or... - 10-K - — - 04675697.pdf,0.1.1,false,0.0098010525107383728,0.0042826393619179726,0.0094906454905867577,0.042690388858318329,0.01089062262326479,0.012686295434832573,0.034660641103982925,0.010085007175803185,0.063042648136615753,0.14335291087627411,0.013192999176681042,0.027300002053380013,0.0014770966954529285,60,16845
AnnualReport-10K/Filing Date - 2007-Apr-16 - NNUTU.PK - Hawaiian Macadamia Nut Or... - 10-K - — - 07767269.pdf,0.1.1,false,0.0099992761388421059,0.0034507776144891977,0.009309147484600544,0.039687801152467728,0.012692018412053585,0.013155743479728699,0.034278552979230881,0.015009131282567978,0.034420602023601532,0.17193667590618134,0.015086817555129528,0.027179533615708351,0.0012493348913267255,60,18381
AnnualReport-10K/Filing Date - 2008-Feb-29 - CQB.N^A15 - Chiquita Brands Internati... - 10-K - — - 08652779.pdf,0.1.1,false,0.0076982635073363781,0.0049868393689394,0.0050348015502095222,0.010143290273845196,0.02571185864508152,0.034686114639043808,0.065645843744277954,0.019080573692917824,0.046653829514980316,0.16053842008113861,0.015016868710517883,0.036885537207126617,0.00025869460660032928,60,50381
AnnualReport-10K/Filing Date - 2014-Dec-17 - AJAC.PK^I17 - Aja Cannafacturing Inc - 10-K - ANNUAL REPORT UNDER SECTION 13 OR 15(d) OF THE SEC... - 141291201.pdf,0.1.1,false,0.002679894445464015,0.003266575513407588,0.0020256219431757927,0.002942386083304882,0.013829183764755726,0.0071324729360640049,0.017206665128469467,0.003312606131657958,0.028797008097171783,0.10941029340028763,0.0025628358125686646,0.0069585023447871208,0.00024700223002582788,60,68046
AnnualReport-10K/Filing Date - 2003-Jan-14 - — - Seminis Inc - 10-K - — - 03513713.pdf,0.1.1,false,0.013684866949915886,0.0051761767826974392,0.004861125722527504,0.010007518343627453,0.0085824783891439438,0.014310630969703197,0.056049015372991562,0.00804220512509346,0.047914847731590271,0.16223046183586121,0.022768761962652206,0.033521011471748352,0.00017454619228374213,60,22223
AnnualReport-10K/Filing Date - 2013-Mar-29 - NUIN.PK^K18 - Nutrastar International I... - 10-K - — - 13727502.pdf,0.1.1,false,0.0055528772063553333,0.0020138653926551342,0.0044762073084712029,0.011132705956697464,0.011412939056754112,0.010591086000204086,0.056400299072265625,0.0067237452603876591,0.047871626913547516,0.13074859976768494,0.016104936599731445,0.043315544724464417,0.0015790518373250961,60,35791
AnnualReport-10K/Filing Date - 2023-Mar-28 - GNVR.PK - Genvor Inc - 10-K - Genvor Inc 10-K - 23768463.pdf,0.1.1,false,0.0031457373406738043,0.0016525493701919913,0.0025752338115125895,0.0029755530413240194,0.00976521521806717,0.0094946045428514481,0.0414305105805397,0.0078342100605368614,0.0812818631529808,0.15460911393165588,0.0091899102553725243,0.01659819670021534,0.000662022503092885,60,11217
AnnualReport-10K/Filing Date - 2012-Oct-12 - UMAM.PK - Umami Sustainable Seafood... - 10-K - — - 121141955.pdf,0.1.1,false,0.0059394016861915588,0.006174472626298666,0.0084111262112855911,0.020840425044298172,0.014927322044968605,0.011638513766229153,0.034486040472984314,0.010634750127792358,0.034764744341373444,0.12982204556465149,0.0065701659768819809,0.024644056335091591,0.00043046468636021018,60,80081
AnnualReport-10K/Filing Date - 2013-Feb-06 - PME.OQ - Pingtan Marine Enterprise... - 10-K - — - 13575419.pdf,0.1.1,false,0.00374708347953856,0.00100338039919734,0.0028363652527332306,0.004784618504345417,0.0078461021184921265,0.0056046107783913612,0.015660161152482033,0.00414783600717783,0.071537680923938751,0.12344592809677124,0.010018568485975266,0.024243820458650589,0.0027928212657570839,60,14801
AnnualReport-10K/Filing Date - 2008-May-15 - IDCX.PK^D14 - North China Horticulture ... - 10-K - — - 08836055.pdf,0.1.1,false,0.0028272091876715422,0.0053766467608511448,0.0033510169014334679,0.00901087373495102,0.010854436084628105,0.026140360161662102,0.048466593027114868,0.00951711367815733,0.037086036056280136,0.11709842830896378,0.0093889143317937851,0.0096999583765864372,0.00024524587206542492,60,75474
AnnualReport-10K/Filing Date - 2000-Jan-27 - COWP.PK - Canal Capital Corp - 10-K - — - 00514733.pdf,0.1.1,false,0.010583765804767609,0.001117412350140512,0.0010503169614821672,0.0048111891373991966,0.00793309323489666,0.0049427477642893791,0.027922859415411949,0.002237037057057023,0.020930945873260498,0.21578569710254669,0.0075019313953816891,0.030293036252260208,0.00038196612149477005,60,14290
AnnualReport-10K/Filing Date - 2016-Apr-12 - AIFM.PK - Aifarm Ltd - 10-K - ANNUAL REPORT PURSUANT TO SECTION 13 OR 15(d) OF T... - 161566798.pdf,0.1.1,false,0.010898508131504059,0.047645766288042068,0.073428221046924591,0.0820217952132225,0.020600983873009682,0.038467869162559509,0.060418762266635895,0.0068221511319279671,0.070931762456893921,0.082757659256458282,0.017229899764060974,0.044884864240884781,0.0010807780781760812,60,13011
AnnualReport-10K/Filing Date - 2016-Jul-21 - GRAS.PK^H19 - Greenfield Farms Food Inc - 10-K - ANNUAL REPORT UNDER SECTION 13 OR 15 (d) OF THESEC... - 161777742.pdf,0.1.1,false,0.0136383306235075,0.0019347958732396364,0.0049409829080104828,0.0034589732531458139,0.0046343794092535973,0.0078058233484625816,0.029932504519820213,0.0063819466158747673,0.084339350461959839,0.12307903170585632,0.0066973897628486156,0.025439806282520294,0.000503553485032171,60,13779
AnnualReport-10K/Filing Date - 2009-May-29 - UMAM.PK - Umami Sustainable Seafood... - 10-K - — - 09861942.pdf,0.1.1,false,0.002452881308272481,0.0021004155278205872,0.0017077114898711443,0.0040030684322118759,0.010090475901961327,0.011103229597210884,0.02010299451649189,0.008469877764582634,0.13861161470413208,0.079290822148323059,0.016338692978024483,0.028429718688130379,0.00011836895282613114,60,10964
AnnualReport-10K/Filing Date - 2012-Apr-16 - CLAD.PK - China Liaoning Dingxu Eco... - 10-K - — - 12760885.pdf,0.1.1,false,0.012959777377545834,0.0039630979299545288,0.0024678930640220642,0.0091135744005441666,0.0078859478235244751,0.010304010473191738,0.024621922522783279,0.00736945541575551,0.068066909909248352,0.1913074404001236,0.019103130325675011,0.064525209367275238,0.00088132225209847093,60,11988
AnnualReport-10K/Filing Date - 2023-Mar-31 - SATT.PK - Sativus Tech Corp - 10-K - SATIVUS TECH CORP. 10-K - 23783346.pdf,0.1.1,false,0.001665439922362566,0.0043733003549277782,0.0049969977699220181,0.011861642822623253,0.0057470914907753468,0.00895647518336773,0.017187068238854408,0.0040649445727467537,0.079173214733600616,0.12877883017063141,0.0050644385628402233,0.026032157242298126,0.00020703821792267263,60,15061
AnnualReport-10K/Filing Date - 2017-Jan-10 - LMNR.OQ - Limoneira Co - 10-K - — - 17520620.pdf,0.1.1,false,0.028068810701370239,0.010443600825965405,0.010700725018978119,0.0680200606584549,0.011245938949286938,0.0087544051930308342,0.037211958318948746,0.0051132189109921455,0.039605341851711273,0.20854911208152771,0.015314823947846889,0.044227693229913712,0.00030075223185122013,60,40150
AnnualReport-10K/Filing Date - 2019-Jan-10 - CLAD.PK - China Liaoning Dingxu Eco... - 10-K - — - 19519766.pdf,0.1.1,false,0.011950651183724403,0.0052786371670663357,0.0037284556310623884,0.01084162387996912,0.0088307177647948265,0.010443920269608498,0.017099510878324509,0.0069024818949401379,0.087369471788406372,0.15458013117313385,0.01237435732036829,0.031375471502542496,0.00058952480321750045,60,7639
AnnualReport-10K/Filing Date - 2013-Mar-01 - ANDE.OQ - Andersons Inc - 10-K - — - 13657974.pdf,0.1.1,false,0.0038100131787359715,0.014016819186508656,0.0071731829084455967,0.021787090227007866,0.057598616927862167,0.00840731244534254,0.035243108868598938,0.0014027273282408714,0.064554102718830109,0.20070192217826843,0.007971297949552536,0.02905946783721447,0.0002398105280008167,60,34263
"AnnualReport-10K/Filing Date - 2021-Mar-16 - VFF.OQ - Village Farms Internation... - 10-K - Village Farms International, Inc. 10-K - 21743632.pdf",0.1.1,false,0.0041176131926476955,0.0058998917229473591,0.01051194965839386,0.0071265292353928089,0.011523699387907982,0.013937609270215034,0.048360280692577362,0.0068762232549488544,0.041485588997602463,0.12252625823020935,0.0081678899005055428,0.021856719627976418,0.00019998240168206394,60,166359
AnnualReport-10K/Filing Date - 2019-Jan-10 - CLAD.PK - China Liaoning Dingxu Eco... - 10-K - — - 19519732.pdf,0.1.1,false,0.011951958760619164,0.00528883608058095,0.0037326437886804342,0.010725067928433418,0.0088180564343929291,0.010259685106575489,0.016904737800359726,0.0069802659563720226,0.0875312015414238,0.15466716885566711,0.012349588796496391,0.031294070184230804,0.00058605422964319587,60,7640
AnnualReport-10K/Filing Date - 2001-Apr-02 - BVAH.PK^C04 - Bionova Holding Corp - 10-K - — - 01590375.pdf,0.1.1,false,0.0051320530474185944,0.0043802750296890736,0.0048983576707541943,0.015343744307756424,0.010329901240766048,0.013765365816652775,0.065214700996875763,0.010647193528711796,0.029066905379295349,0.16216245293617249,0.023585053160786629,0.017904074862599373,0.00023412289738189429,60,20440
AnnualReport-10K/Filing Date - 2008-Mar-26 - NNUTU.PK - Hawaiian Macadamia Nut Or... - 10-K - — - 08712370.pdf,0.1.1,false,0.01065443828701973,0.0032227146439254284,0.0091390591114759445,0.049117092043161392,0.01373769249767065,0.016968127340078354,0.037075791507959366,0.01699499599635601,0.035627551376819611,0.16402062773704529,0.018377799540758133,0.031192988157272339,0.0011837113415822387,60,20696
AnnualReport-10K/Filing Date - 2020-Feb-26 - SITE.N - SiteOne Landscape Supply ... - 10-K - ANNUAL REPORT PURSUANT TO SECTION 13 OR 15(d) OF T... - 20653219.pdf,0.1.1,false,0.0171494223177433,0.013648809865117073,0.00669886264950037,0.028011718764901161,0.011977770365774632,0.019586626440286636,0.046075712889432907,0.0056402194313704967,0.060981176793575287,0.17307654023170471,0.016706176102161407,0.053292423486709595,0.00011565464228624478,60,38616
AnnualReport-10K/Filing Date - 2019-Jan-14 - LMNR.OQ - Limoneira Co - 10-K - — - 19525378.pdf,0.1.1,false,0.028092481195926666,0.01014332938939333,0.010185778141021729,0.063483312726020813,0.010886183939874172,0.0079299360513687134,0.034992709755897522,0.0048714582808315754,0.03730412945151329,0.21264855563640594,0.014933714643120766,0.041097212582826614,0.00028595954063348472,60,44248
AnnualReport-10K/Filing Date - 2014-Mar-31 - HERB.PK - Yasheng Group - 10-K - — - 14729596.pdf,0.1.1,false,0.025442261248826981,0.026047566905617714,0.026244461536407471,0.076629608869552612,0.031458303332328796,0.024147570133209229,0.068726524710655212,0.012631833553314209,0.05054844543337822,0.11317737400531769,0.051845531910657883,0.10151058435440063,0.001309984945692122,60,28634
AnnualReport-10K/Filing Date - 2014-Mar-04 - CQB.N^A15 - Chiquita Brands Internati... - 10-K - — - 14665423.pdf,0.1.1,false,0.0060844062827527523,0.0047160093672573566,0.0058434158563613892,0.011586141772568226,0.027097845450043678,0.011645562946796417,0.045712355524301529,0.0067715011537075043,0.046499937772750854,0.20732471346855164,0.0091094318777322769,0.044361494481563568,0.00015374556824099272,60,44762
AnnualReport-10K/Filing Date - 2012-Nov-20 - CERE.O^H16 - Ceres Inc - 10-K - — - 121218763.pdf,0.1.1,false,0.0059973066672682762,0.0087923109531402588,0.048383340239524841,0.033256754279136658,0.0412379652261734,0.0193655863404274,0.069388851523399353,0.012437020428478718,0.029415225610136986,0.13793887197971344,0.016582721844315529,0.038640052080154419,0.00056050531566143036,60,59610
AnnualReport-10K/Filing Date - 2001-Jun-21 - STW.N^E05 - Standard Commercial Corp - 10-K - — - 01664766.pdf,0.1.1,false,0.011071500368416309,0.010472903028130531,0.0030111055821180344,0.015660325065255165,0.023135293275117874,0.012782462872564793,0.061201956123113632,0.00802889745682478,0.047231052070856094,0.15028190612792969,0.024062281474471092,0.059851046651601791,0.00091629591770470142,60,16347
AnnualReport-10K/Filing Date - 2013-Mar-14 - BIQIF.PK - BIQI International Holdin... - 10-K - — - 13691439.pdf,0.1.1,false,0.019671570509672165,0.005557687021791935,0.0054050819016993046,0.0099165095016360283,0.012173470109701157,0.013117959722876549,0.036307692527770996,0.011313439346849918,0.055101390928030014,0.14390964806079865,0.016516143456101418,0.050809647887945175,0.001112272497266531,60,26843
AnnualReport-10K/Filing Date - 2006-Apr-11 - — - ASG Consolidated LLC - 10-K - — - 06754261.pdf,0.1.1,false,0.024555206298828125,0.014460772275924683,0.0045947534963488579,0.0420534573495388,0.039701815694570541,0.015457147732377052,0.037339199334383011,0.0091852713376283646,0.048828639090061188,0.163387268781662,0.0092435972765088081,0.027362419292330742,0.00038250215584412217,60,42715
AnnualReport-10K/Filing Date - 2012-Feb-27 - CQB.N^A15 - Chiquita Brands Internati... - 10-K - — - 12641690.pdf,0.1.1,false,0.0054669720120728016,0.0040849717333912849,0.0053545981645584106,0.01032678596675396,0.026489390060305595,0.020678535103797913,0.055396135896444321,0.010347829200327396,0.050835415720939636,0.16986024379730225,0.013757361099123955,0.044409442692995071,0.00016604451229795814,60,40668
AnnualReport-10K/Filing Date - 2021-Jan-14 - LMNR.OQ - Limoneira Co - 10-K - Limoneira CO 10-K - 21529007.pdf,0.1.1,false,0.035961400717496872,0.0099185137078166,0.0088605908676981926,0.060077033936977386,0.0087734339758753777,0.010455198585987091,0.045337598770856857,0.0077271726913750172,0.039148792624473572,0.21213047206401825,0.013629651628434658,0.046032451093196869,0.00022145977709442377,60,47069
AnnualReport-10K/Filing Date - 2004-Mar-11 - CQB.N^A15 - Chiquita Brands Internati... - 10-K - — - 04662216.pdf,0.1.1,false,0.0063947527669370174,0.0043795108795166016,0.0025506762322038412,0.0055722952820360661,0.017347509041428566,0.021684644743800163,0.0275657270103693,0.019493494182825089,0.048005495220422745,0.1174926683306694,0.0084663042798638344,0.018437741324305534,0.00014678685693070292,60,77791
AnnualReport-10K/Filing Date - 2004-Nov-15 - ALCO.OQ - Alico Inc - 10-K - — - 0450081127.pdf,0.1.1,false,0.0053663640283048153,0.0028945035301148891,0.0042138285934925079,0.018159603700041771,0.020590318366885185,0.0177459679543972,0.022525269538164139,0.010002006776630878,0.057423390448093414,0.17326687276363373,0.013601047918200493,0.026223348453640938,0.00035375062725506723,60,17631
AnnualReport-10K/Filing Date - 2014-Apr-15 - — - Steele Resources Corp - 10-K - — - 14764563.pdf,0.1.1,false,0.0027191562112420797,0.01203315332531929,0.0075136870145797729,0.0093893120065331459,0.083645083010196686,0.006844713818281889,0.02859891951084137,0.0032360123004764318,0.061091993004083633,0.15287038683891296,0.005191038828343153,0.039391577243804932,0.00032627084874548018,60,19935
AnnualReport-10K/Filing Date - 2014-Mar-28 - NNUTU.PK - Hawaiian Macadamia Nut Or... - 10-K - — - 14724497.pdf,0.1.1,false,0.010508058592677116,0.0070931972004473209,0.0080424826592206955,0.02561519667506218,0.011019834317266941,0.017842564731836319,0.06077956035733223,0.010231335647404194,0.040257938206195831,0.17181234061717987,0.016506707295775414,0.0396287702023983,0.0011027525179088116,60,32991
AnnualReport-10K/Filing Date - 2019-Jan-10 - CLAD.PK - China Liaoning Dingxu Eco... - 10-K - — - 19519745.pdf,0.1.1,false,0.01193545013666153,0.0052717048674821854,0.0037246881984174252,0.010846823453903198,0.0087523786351084709,0.010516452603042126,0.017013918608427048,0.0068934345617890358,0.087328448891639709,0.15488962829113007,0.012358259409666061,0.031307525932788849,0.000588159600738436,60,7649
AnnualReport-10K/Filing Date - 2018-Sep-28 - BYIN.PK^K23 - Baying Ecological Holding... - 10-K - ANNUAL REPORT PURSUANT TO SECTION 13 OR 15(d) OF T... - 181094606.pdf,0.1.1,false,0.011117530055344105,0.010041279718279839,0.0051332293078303337,0.0092142857611179352,0.0063448776490986347,0.030624376609921455,0.061129588633775711,0.0084888432174921036,0.084196597337722778,0.10751159489154816,0.021696645766496658,0.048467639833688736,0.00066600326681509614,60,12257
AnnualReport-10K/Filing Date - 2011-Aug-15 - VTNA.PK - Vetanova Inc - 10-K - — - 111037900.pdf,0.1.1,false,0.00055485771736130118,0.0015164638170972466,0.0011605022009462118,0.0025493714492768049,0.050926756113767624,0.00626784423366189,0.01044025830924511,0.0015419345581904054,0.057779036462306976,0.13152918219566345,0.0041908505372703075,0.013535873964428902,0.00080567318946123123,60,12513
AnnualReport-10K/Filing Date - 2017-Mar-15 - NNUTU.PK^K23 - Hawaiian Macadamia Nut Or... - 10-K - ANNUAL REPORT PURSUANT TO SECTION 13 OR 15(d) OF T... - 17690926.pdf,0.1.1,false,0.0065780347213149071,0.0044574560597538948,0.005334517452865839,0.016709765419363976,0.007714355830103159,0.013306011445820332,0.04443667083978653,0.0072050071321427822,0.036176960915327072,0.15450310707092285,0.01160519290715456,0.027759874239563942,0.00057004345580935478,60,52193
AnnualReport-10K/Filing Date - 2018-Feb-20 - FDP.N - Fresh Del Monte Produce I... - 10-K - ANNUAL REPORT PURSUANT TO SECTION 13 OR 15(d) OF T... - 18625364.pdf,0.1.1,false,0.0068448400124907494,0.010650145821273327,0.0070794755592942238,0.016249118372797966,0.015859255567193031,0.020061807706952095,0.052995849400758743,0.00933102611452341,0.036705851554870605,0.16349722445011139,0.013743771240115166,0.033398371189832687,0.00022210858878679574,60,67554
AnnualReport-10K/Filing Date - 2012-Mar-30 - CHFR.PK^D19 - China Fruits Corp - 10-K - — - 12729915.pdf,0.1.1,false,0.014511832967400551,0.0025667618028819561,0.005084548145532608,0.0042494474910199642,0.009900365024805069,0.010228714905679226,0.0227693822234869,0.0058609307743608952,0.088572949171066284,0.14036840200424194,0.023856140673160553,0.073473915457725525,0.00094802281819283962,60,14818
AnnualReport-10K/Filing Date - 2013-Mar-12 - DOLE.N^K13 - Dole Food Company Inc - 10-K - — - 13684717.pdf,0.1.1,false,0.0055263414978981018,0.0092479931190609932,0.0039751008152961731,0.017161335796117783,0.015840370208024979,0.017133880406618118,0.052145294845104218,0.011055910959839821,0.038424789905548096,0.14234982430934906,0.012772588990628719,0.040791131556034088,0.00028721929993480444,60,56802
AnnualReport-10K/Filing Date - 2017-Apr-28 - CATN.PK - CAT9 Group Inc - 10-K - ANNUALREPORT PURSUANT TO SECTION 13 OR 15(d) OF TH... - 17797230.pdf,0.1.1,false,0.010484050959348679,0.0092135798186063766,0.0038355442229658365,0.013684980571269989,0.01363003347069025,0.017172699794173241,0.035878933966159821,0.010659105144441128,0.066357381641864777,0.10428484529256821,0.032863996922969818,0.076124340295791626,0.00051814253674820065,60,15331
AnnualReport-10K/Filing Date - 2013-Mar-27 - NNUTU.PK - Hawaiian Macadamia Nut Or... - 10-K - — - 13720001.pdf,0.1.1,false,0.013044244609773159,0.00626197038218379,0.0077387378551065922,0.029871478676795959,0.017549892887473106,0.01952861063182354,0.048366941511631012,0.015761833637952805,0.0514560267329216,0.15610617399215698,0.021003333851695061,0.02726341038942337,0.0010059855412691832,60,31460
AnnualReport-10K/Filing Date - 2013-Jul-10 - SHMP.PK - NaturalShrimp Inc - 10-K - — - 13961644.pdf,0.1.1,false,0.0046587316319346428,0.00060791574651375413,0.002725653350353241,0.0027122469618916512,0.0038598959799855947,0.019791226834058762,0.037674237042665482,0.018475281074643135,0.086215674877166748,0.10845576971769333,0.020497150719165802,0.022862058132886887,0.000304962886730209,60,8677
AnnualReport-10K/Filing Date - 2012-Apr-16 - HERB.PK - Yasheng Group - 10-K - — - 12759621.pdf,0.1.1,false,0.024369092658162117,0.026812488213181496,0.01291327178478241,0.07888108491897583,0.025751583278179169,0.025646775960922241,0.063573382794857025,0.012320395559072495,0.052726536989212036,0.12410785257816315,0.053565341979265213,0.10208319872617722,0.0014969217590987682,60,26598
AnnualReport-10K/Filing Date - 2015-Jul-01 - NGEY.PK - New Global Energy Inc - 10-K - ANNUAL REPORT PURSUANT TO SECTION 13 OR 15(d) OF T... - 15964421.pdf,0.1.1,false,0.0044521549716591835,0.0092825843021273613,0.026141535490751266,0.058092217892408371,0.031477797776460648,0.015473196282982826,0.024817187339067459,0.0028294974472373724,0.054907333105802536,0.12089937180280685,0.0062145967967808247,0.029741136357188225,0.00030025601154193282,60,11751
AnnualReport-10K/Filing Date - 2002-Jan-25 - COWP.PK - Canal Capital Corp - 10-K - — - 02517550.pdf,0.1.1,false,0.012952880002558231,0.00059582066023722291,0.0013060289202257991,0.0017465746495872736,0.0087166838347911835,0.0048429248854517937,0.020639976486563683,0.0014307824894785881,0.028978671878576279,0.23491179943084717,0.01071782223880291,0.035768184810876846,0.00036589539377018809,60,12519
AnnualReport-10K/Filing Date - 2000-Sep-15 - PFACP.OQ^C10 - Pro-Fac Cooperative Inc - 10-K - — - 00723767.pdf,0.1.1,false,0.00849236361682415,0.014083134941756725,0.0067073800601065159,0.034069884568452835,0.0057986634783446789,0.0072458735667169094,0.050948105752468109,0.005524700041860342,0.029865873977541924,0.16600035130977631,0.011694537475705147,0.018757762387394905,0.00020910560851916671,60,25319
"AnnualReport-10K/Filing Date - 2021-Aug-03 - CGSI.PK - CGS International Inc - 10-K - CGS INTERNATIONAL, INC. 10-K - 211138775.pdf",0.1.1,false,0.0016204662388190627,0.00020618861890397966,0.0010917274048551917,0.00043875997653231025,0.0020631991792470217,0.0078172078356146812,0.01717890240252018,0.004956140648573637,0.10686036944389343,0.0928892195224762,0.0051430203020572662,0.02653919905424118,0.00021857224055565894,60,7144
AnnualReport-10K/Filing Date - 2015-May-28 - GRAS.PK^H19 - Greenfield Farms Food Inc - 10-K - — - 15893660.pdf,0.1.1,false,0.012097806669771671,0.0016724031884223223,0.0053355866111814976,0.0033047213219106197,0.0053837201558053493,0.0073802834376692772,0.027646573260426521,0.0061581437475979328,0.081547856330871582,0.13628244400024414,0.0064771212637424469,0.024241194128990173,0.00051710812840610743,60,14057
AnnualReport-10K/Filing Date - 2003-Mar-26 - DOLE.N^K13 - Dole Food Company Inc - 10-K - — - 03616904.pdf,0.1.1,false,0.0080402642488479614,0.0088477823883295059,0.0033038288820534945,0.011844758875668049,0.012891371734440327,0.018597608432173729,0.056525900959968567,0.0063574211671948433,0.042182352393865585,0.15277625620365143,0.018998662009835243,0.039757724851369858,0.00024609072715975344,60,40169
AnnualReport-10K/Filing Date - 2011-Mar-31 - GSPO.PK^I15 - GSP-2 Inc - 10-K - — - 11727656.pdf,0.1.1,false,0.012773460708558559,0.0058381878770887852,0.00804924126714468,0.011215526610612869,0.018073452636599541,0.014097166247665882,0.029601467773318291,0.0066757709719240665,0.066779918968677521,0.090489573776721954,0.021370356902480125,0.04549015685915947,0.00086984486551955342,60,6378
AnnualReport-10K/Filing Date - 2004-Jun-14 - STW.N^E05 - Standard Commercial Corp - 10-K - — - 04862097.pdf,0.1.1,false,0.0024198330938816071,0.0050979549996554852,0.0020142211578786373,0.00466683367267251,0.01383842620998621,0.010583017952740192,0.036500595510005951,0.0049810768105089664,0.037243835628032684,0.12570926547050476,0.0076478663831949234,0.026048867031931877,0.00022621393145527691,60,76010
AnnualReport-10K/Filing Date - 2020-Apr-27 - CATN.PK - CAT9 Group Inc - 10-K - ANNUAL REPORT PURSUANT TO SECTION 13 OR 15(d) OF T... - 20820480.pdf,0.1.1,false,0.0088465670123696327,0.0071038943715393543,0.0040360945276916027,0.0079051097854971886,0.017179453745484352,0.015811942517757416,0.045446529984474182,0.0093822171911597252,0.081734441220760345,0.11741810292005539,0.022448705509305,0.0697304829955101,0.00038040129584260285,60,18922
